InvoiceNumber,OrderNumber,InvoiceType,InvoiceStatus,InvoiceDate,DueDate,BillDate,ShipDate,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,CommissionAmount,CommissionAmount2,CommissionAmount3,CommissionAmount4,TotalWeight,ActualWeight,IsEdi,OrderShipmentNum,ShippingCarrier,ShippingClass,DistributionCenterNum,CentralOrderNum,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,EndBuyerUserId,EndBuyerName,EndBuyerEmail,ShipToName,ShipToSuffix,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,DepartmentCode,DivisionCode,Seq,InvoiceItemType,InvoiceItemStatus,ItemDate,EtaArrivalDate,SKU,WarehouseCode,LotNum,Description,UOM,PackType,PackQty,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,OrderAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,DBChannelOrderLineRowID,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ChannelItemID,UPC,EAN,MPN,ExternalBarcode,CustomerSKU,PodInfo
INV-SO2024-000012-000012,SO2024-000012,1,4,2024-08-31,2024-10-15,2024-09-02,2024-09-05,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2024-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2024-08-31,,FD3601734-MEDBLEACH-L-STD,,,,EA,,,,,,,1,1,0,0,,98.00,98.00,98.00,98.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000012-000012,SO2024-000012,1,4,2024-08-31,2024-10-15,2024-09-02,2024-09-05,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2024-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2024-08-31,,ADELINE-02-BLACK-12,,,,EA,,,,,,,3,3,0,0,,11.50,11.50,34.50,34.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000012-000012,SO2024-000012,1,4,2024-08-31,2024-10-15,2024-09-02,2024-09-05,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2024-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2024-08-31,,F13031C-1742VNTGBJ-24-STD,,,,EA,,,,,,,4,4,0,0,,34.00,34.00,136.00,136.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000013-000013,SO2024-000013,1,4,2024-12-19,2024-12-31,2024-12-19,2024-12-23,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2024-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2024-12-19,,FA13501DM-1464KINGSC-32-30,,,,EA,,,,,,,3,3,0,0,,34.00,34.00,102.00,102.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000013-000013,SO2024-000013,1,4,2024-12-19,2024-12-31,2024-12-19,2024-12-23,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2024-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2024-12-19,,CAMILA-06-BLACK-10,,,,EA,,,,,,,1,1,0,0,,8.00,8.00,8.00,8.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000013-000013,SO2024-000013,1,4,2024-12-19,2024-12-31,2024-12-19,2024-12-23,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2024-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2024-12-19,,AUSTIN-06-WHITE-5,,,,EA,,,,,,,3,3,0,0,,10.00,10.00,30.00,30.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000014-000014,SO2024-000014,1,4,2024-11-11,2024-12-26,2024-11-11,2024-11-11,Shopify,Shopify,,,USD,240.75,240.75,240.75,240.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,240.75,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2024-000014,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2024-11-11,,AVIANA-06-BLACK-11,,,,EA,,,,,,,3,3,0,0,,16.25,16.25,48.75,48.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000014-000014,SO2024-000014,1,4,2024-11-11,2024-12-26,2024-11-11,2024-11-11,Shopify,Shopify,,,USD,240.75,240.75,240.75,240.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,240.75,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2024-000014,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2024-11-11,,CAMILA-06-GREEN-A12,,,,EA,,,,,,,2,2,0,0,,96.00,96.00,192.00,192.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000015-000015,SO2024-000015,1,4,2024-07-11,2024-09-09,2024-07-11,2024-07-12,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2024-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2024-07-11,,CORA-01-YLW-5,,,,EA,,,,,,,1,1,0,0,,10.75,10.75,10.75,10.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000015-000015,SO2024-000015,1,4,2024-07-11,2024-09-09,2024-07-11,2024-07-12,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2024-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2024-07-11,,AUSTIN-06-BLACK-7,,,,EA,,,,,,,2,2,0,0,,10.00,10.00,20.00,20.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000015-000015,SO2024-000015,1,4,2024-07-11,2024-09-09,2024-07-11,2024-07-12,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2024-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2024-07-11,,ASTRID-01-GREY-11,,,,EA,,,,,,,4,4,0,0,,20.75,20.75,83.00,83.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2024-000016-000016,SO2024-000016,1,4,2024-10-12,2024-11-11,2024-10-13,2024-10-17,Magento,Magento,,,USD,345.00,358.74,358.74,345.00,0.00,0,0.00,0,0.00,13.74,0.00,,,,,358.74,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2024-000016,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2024-10-12,,CAMILA-06-LILAC-S,,,,EA,,,,,,,3,3,0,0,,96.00,96.00,288.00,288.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
