OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
SO2026-000006,1,4,2026-02-16,2026-02-20,2026-02-28,2026-02-17,,,,,Etsy-LS,Etsy LS,,45,USD,63.75,63.75,63.75,0.00,63.75,0,0.00,0,0.00,0.00,0.00,,,,,63.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10008,10571,10008-2026-000006,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,1,2026-02-16,CORA-01-YLW-8.5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,4,0,,4,,10.75,10.75,43.00,43.00,0.00,,43.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000006,1,4,2026-02-16,2026-02-20,2026-02-28,2026-02-17,,,,,Etsy-LS,Etsy LS,,45,USD,63.75,63.75,63.75,0.00,63.75,0,0.00,0,0.00,0.00,0.00,,,,,63.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10008,10571,10008-2026-000006,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,2,2026-02-16,ASTRID-01-BLUSH-11,,,SLIP ON SNEAKER,,,EA,,,,,,,,1,0,,1,,20.75,20.75,20.75,20.75,0.00,,20.75,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000007,1,4,2026-02-16,2026-02-18,2026-02-28,2026-02-18,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,60,USD,125.50,125.50,125.76,0.00,125.50,0,0.00,0,0.00,0.26,0.00,,,,,125.76,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10005,10577,10005-2026-000007,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,1,2026-02-16,FA16023WV-SMOKELEOPARD-M-STD,809666395891,,Olivia Smoke Leopard Print Kimono Wrap Maxi Dress,,,EA,,,,,,,,2,0,,2,,40.00,40.00,80.00,80.00,0.00,,80.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000007,1,4,2026-02-16,2026-02-18,2026-02-28,2026-02-18,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,60,USD,125.50,125.50,125.76,0.00,125.50,0,0.00,0,0.00,0.26,0.00,,,,,125.76,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10005,10577,10005-2026-000007,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,2,2026-02-16,CORA-01-YLW-11,,,CROSS FRONT SANDAL,,,EA,,,,,,,,2,0,,2,,10.75,10.75,21.50,21.50,0.00,,21.50,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000007,1,4,2026-02-16,2026-02-18,2026-02-28,2026-02-18,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,60,USD,125.50,125.50,125.76,0.00,125.50,0,0.00,0,0.00,0.26,0.00,,,,,125.76,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10005,10577,10005-2026-000007,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,3,2026-02-16,CAMILA-06-TAUPE-8,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,3,0,,3,,8.00,8.00,24.00,24.00,0.00,,24.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000008,1,4,2026-02-05,2026-02-09,2026-02-28,2026-02-06,,,,,AMZ-eCom,AMZ eCom,,30,USD,191.00,191.00,195.66,0.00,191.00,0,0.00,0,0.00,4.66,0.00,,,,,195.66,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000008,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,1,2026-02-05,F13031C-1742VNTGST-30-STD,809666255102,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,2,0,,2,,34.00,34.00,68.00,68.00,0.00,,68.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000008,1,4,2026-02-05,2026-02-09,2026-02-28,2026-02-06,,,,,AMZ-eCom,AMZ eCom,,30,USD,191.00,191.00,195.66,0.00,191.00,0,0.00,0,0.00,4.66,0.00,,,,,195.66,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000008,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,2,2026-02-05,ASTRID-01-NUDE-7,,,SLIP ON SNEAKER,,,EA,,,,,,,,4,0,,4,,20.75,20.75,83.00,83.00,0.00,,83.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000008,1,4,2026-02-05,2026-02-09,2026-02-28,2026-02-06,,,,,AMZ-eCom,AMZ eCom,,30,USD,191.00,191.00,195.66,0.00,191.00,0,0.00,0,0.00,4.66,0.00,,,,,195.66,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000008,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,3,2026-02-05,AUSTIN-06-WHITE-7.5,,,SNEAKER,,,EA,,,,,,,,4,0,,4,,10.00,10.00,40.00,40.00,0.00,,40.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000009,1,4,2026-01-19,2026-01-20,2026-02-18,2026-01-19,,,,,AMZ-eCom,AMZ eCom,,30,USD,173.00,173.00,189.75,0.00,173.00,0,0.00,0,0.00,16.75,0.00,,,,,189.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000009,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,1,2026-01-19,FA13501DM-RINSEWSFT-28-30,809666858310,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,2,0,,2,,34.00,34.00,68.00,68.00,0.00,,68.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000009,1,4,2026-01-19,2026-01-20,2026-02-18,2026-01-19,,,,,AMZ-eCom,AMZ eCom,,30,USD,173.00,173.00,189.75,0.00,173.00,0,0.00,0,0.00,16.75,0.00,,,,,189.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000009,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,2,2026-01-19,F13031C-1742VNTGCO,,,Five-pocket stretch woven corduroy skinny pants with wine stitching and copper hardware.,,,EA,,,,,,,,2,0,,2,,34.00,34.00,68.00,68.00,0.00,,68.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000009,1,4,2026-01-19,2026-01-20,2026-02-18,2026-01-19,,,,,AMZ-eCom,AMZ eCom,,30,USD,173.00,173.00,189.75,0.00,173.00,0,0.00,0,0.00,16.75,0.00,,,,,189.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2026-000009,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,3,2026-01-19,ADELINE-03-BLACK-7,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,2,0,,2,,18.50,18.50,37.00,37.00,0.00,,37.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000010,1,4,2026-01-05,2026-01-09,2026-02-04,2026-01-07,,,,,eBay,eBay,,30,USD,32.00,32.00,48.89,0.00,32.00,0,0.00,0,0.00,16.89,0.00,,,,,48.89,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10004,10570,10004-2026-000010,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,1,2026-01-05,CAMILA-06-LILAC-9.5,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,4,0,,4,,8.00,8.00,32.00,32.00,0.00,,32.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000011,1,4,2026-02-12,2026-02-12,2026-02-28,2026-02-14,,,,,eBay,eBay,,30,USD,238.00,238.00,238.26,0.00,238.00,0,0.00,0,0.00,0.26,0.00,,,,,238.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10004,10570,10004-2026-000011,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,1,2026-02-12,CAMILA-06-TAUPE-A12,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,1,0,,1,,96.00,96.00,96.00,96.00,0.00,,96.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000011,1,4,2026-02-12,2026-02-12,2026-02-28,2026-02-14,,,,,eBay,eBay,,30,USD,238.00,238.00,238.26,0.00,238.00,0,0.00,0,0.00,0.26,0.00,,,,,238.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10004,10570,10004-2026-000011,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,2,2026-02-12,AUSTIN-06-CAMEL-10,,,SNEAKER,,,EA,,,,,,,,4,0,,4,,10.00,10.00,40.00,40.00,0.00,,40.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000011,1,4,2026-02-12,2026-02-12,2026-02-28,2026-02-14,,,,,eBay,eBay,,30,USD,238.00,238.00,238.26,0.00,238.00,0,0.00,0,0.00,0.26,0.00,,,,,238.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10004,10570,10004-2026-000011,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,3,2026-02-12,FA13512DM-1847DPOCN-30-32,809666865080,,Angie Stud Bling Pocket Low Rise Skinny Jeans,,,EA,,,,,,,,3,0,,3,,34.00,34.00,102.00,102.00,0.00,,102.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000012,1,4,2026-01-04,2026-01-04,2026-02-28,2026-01-06,,,,,Squarespace,Squarespace,,60,USD,78.50,78.50,83.29,0.00,78.50,0,0.00,0,0.00,4.79,0.00,,,,,83.29,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20006,10582,20006-2026-000012,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,1,2026-01-04,ADELINE-03-BLACK-10,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,3,0,,3,,18.50,18.50,55.50,55.50,0.00,,55.50,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000012,1,4,2026-01-04,2026-01-04,2026-02-28,2026-01-06,,,,,Squarespace,Squarespace,,60,USD,78.50,78.50,83.29,0.00,78.50,0,0.00,0,0.00,4.79,0.00,,,,,83.29,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20006,10582,20006-2026-000012,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,2,2026-01-04,ADELINE-02-BLACK-8.5,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,2,0,,2,,11.50,11.50,23.00,23.00,0.00,,23.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2026-000013,1,4,2026-01-15,2026-01-15,2026-02-28,2026-01-16,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,64.50,64.50,69.57,0.00,64.50,0,0.00,0,0.00,5.07,0.00,,,,,69.57,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2026-000013,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,1,2026-01-15,CORA-01-LEOP-5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,3,0,,3,,10.75,10.75,32.25,32.25,0.00,,32.25,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
