OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
SO2024-000005,1,4,2024-04-02,2024-04-06,2024-06-01,2024-04-04,,,,,Macys,Macys,,60,USD,50.00,50.00,50.00,0.00,50.00,0,0.00,0,0.00,0.00,0.00,,,,,50.00,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,30005,10574,30005-2024-000005,,,,,,,,,Macys Shipping,Taylor Kim,Blake Jett,Macys Stores,215 King St,Dock 15,Department ship location,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,,1,2024-04-02,F13031C-1742VNTGDM-31-STD,809666255027,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,1,0,,1,,34.00,34.00,34.00,34.00,0.00,,34.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000005,1,4,2024-04-02,2024-04-06,2024-06-01,2024-04-04,,,,,Macys,Macys,,60,USD,50.00,50.00,50.00,0.00,50.00,0,0.00,0,0.00,0.00,0.00,,,,,50.00,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,30005,10574,30005-2024-000005,,,,,,,,,Macys Shipping,Taylor Kim,Blake Jett,Macys Stores,215 King St,Dock 15,Department ship location,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,,2,2024-04-02,CAMILA-06-GREEN-8,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,2,0,,2,,8.00,8.00,16.00,16.00,0.00,,16.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000006,1,4,2024-12-12,2024-12-14,2024-12-31,2024-12-14,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,198.25,198.25,203.04,0.00,198.25,0,0.00,0,0.00,4.79,0.00,,,,,203.04,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000006,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,1,2024-12-12,FA13501DM-1464KINGSC-31-32,809666852790,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,4,0,,4,,34.00,34.00,136.00,136.00,0.00,,136.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000006,1,4,2024-12-12,2024-12-14,2024-12-31,2024-12-14,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,198.25,198.25,203.04,0.00,198.25,0,0.00,0,0.00,4.79,0.00,,,,,203.04,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000006,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,2,2024-12-12,ASTRID-01-BLACK-7,,,SLIP ON SNEAKER,,,EA,,,,,,,,3,0,,3,,20.75,20.75,62.25,62.25,0.00,,62.25,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000007,1,4,2024-07-31,2024-08-01,2024-09-14,2024-08-01,,,,,Walmart-eComm,Walmart eComm,,45,USD,102.00,102.00,119.24,0.00,102.00,0,0.00,0,0.00,17.24,0.00,,,,,119.24,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10002,10566,10002-2024-000007,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,1,2024-07-31,FA13501DM-1608BLAU2-32-30,809666857757,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,3,0,,3,,34.00,34.00,102.00,102.00,0.00,,102.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000008,1,4,2024-01-26,2024-01-30,2024-03-11,2024-01-27,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,48.75,48.75,49.14,0.00,48.75,0,0.00,0,0.00,0.39,0.00,,,,,49.14,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000008,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,1,2024-01-26,AVIANA-06-BLACK-9.5,,,FUR SLIPPER,,,EA,,,,,,,,3,0,,3,,16.25,16.25,48.75,48.75,0.00,,48.75,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000009,1,4,2024-08-26,2024-08-31,2024-09-25,2024-08-27,,,,,AMZ-eCom,AMZ eCom,,30,USD,187.75,187.75,198.53,0.00,187.75,0,0.00,0,0.00,10.78,0.00,,,,,198.53,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2024-000009,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,1,2024-08-26,CORA-01-FUCH-9.5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,1,0,,1,,10.75,10.75,10.75,10.75,0.00,,10.75,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000009,1,4,2024-08-26,2024-08-31,2024-09-25,2024-08-27,,,,,AMZ-eCom,AMZ eCom,,30,USD,187.75,187.75,198.53,0.00,187.75,0,0.00,0,0.00,10.78,0.00,,,,,198.53,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10001,10565,10001-2024-000009,,,,,,,,,AMZ eCom Shipping,Alex Reed,Nora Lane,AMZ eCom Retail,201 Harbor Ave,Dock 1,Main ship location,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,,2,2024-08-26,ADELINE-03-BLACK,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,1,0,,1,,177.00,177.00,177.00,177.00,0.00,,177.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000010,1,4,2024-11-16,2024-11-20,2024-12-16,2024-11-18,,,,,Magento,Magento,,30,USD,92.25,92.25,107.02,0.00,92.25,0,0.00,0,0.00,14.77,0.00,,,,,107.02,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20003,10581,20003-2024-000010,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,1,2024-11-16,AUSTIN-06-BLUSH-5.5,,,SNEAKER,,,EA,,,,,,,,3,0,,3,,10.00,10.00,30.00,30.00,0.00,,30.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000010,1,4,2024-11-16,2024-11-20,2024-12-16,2024-11-18,,,,,Magento,Magento,,30,USD,92.25,92.25,107.02,0.00,92.25,0,0.00,0,0.00,14.77,0.00,,,,,107.02,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20003,10581,20003-2024-000010,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,2,2024-11-16,ASTRID-01-BLACK-6,,,SLIP ON SNEAKER,,,EA,,,,,,,,3,0,,3,,20.75,20.75,62.25,62.25,0.00,,62.25,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000011,1,4,2024-06-23,2024-06-24,2024-08-07,2024-06-23,,,,,Shopify,Shopify,,45,USD,29.00,29.00,46.59,0.00,29.00,0,0.00,0,0.00,17.59,0.00,,,,,46.59,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20001,10580,20001-2024-000011,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,1,2024-06-23,F13T007SS-CABERNET,,,F13T007SS-CABERNET,,,EA,,,,,,,,1,0,,1,,29.00,29.00,29.00,29.00,0.00,,29.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000012,1,4,2024-08-31,2024-09-05,2024-10-15,2024-09-02,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,268.50,268.50,282.83,0.00,268.50,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000012,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,1,2024-08-31,FD3601734-MEDBLEACH-L-STD,809666438444,,Ally Women's Full Sleeve Denim Shirt Dress,,,EA,,,,,,,,1,0,,1,,98.00,98.00,98.00,98.00,0.00,,98.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000012,1,4,2024-08-31,2024-09-05,2024-10-15,2024-09-02,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,268.50,268.50,282.83,0.00,268.50,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000012,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,2,2024-08-31,ADELINE-02-BLACK-12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,3,0,,3,,11.50,11.50,34.50,34.50,0.00,,34.50,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000012,1,4,2024-08-31,2024-09-05,2024-10-15,2024-09-02,,,,,Veeqo-Amazon,Veeqo Amazon,,45,USD,268.50,268.50,282.83,0.00,268.50,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10016,10579,10016-2024-000012,,,,,,,,,Veeqo Amazon Shipping,Jamie Clark,Owen Pike,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Regional ship location,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,,3,2024-08-31,F13031C-1742VNTGBJ-24-STD,809666254778,,Cayden Vintage Beujolias Corduroy Skinny Jeans,,,EA,,,,,,,,4,0,,4,,34.00,34.00,136.00,136.00,0.00,,136.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000013,1,4,2024-12-19,2024-12-23,2024-12-31,2024-12-19,,,,,Walmart-eComm,Walmart eComm,,45,USD,140.00,140.00,142.26,0.00,140.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10002,10566,10002-2024-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,1,2024-12-19,FA13501DM-1464KINGSC-32-30,809666852509,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,3,0,,3,,34.00,34.00,102.00,102.00,0.00,,102.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000013,1,4,2024-12-19,2024-12-23,2024-12-31,2024-12-19,,,,,Walmart-eComm,Walmart eComm,,45,USD,140.00,140.00,142.26,0.00,140.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10002,10566,10002-2024-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,2,2024-12-19,CAMILA-06-BLACK-10,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,1,0,,1,,8.00,8.00,8.00,8.00,0.00,,8.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000013,1,4,2024-12-19,2024-12-23,2024-12-31,2024-12-19,,,,,Walmart-eComm,Walmart eComm,,45,USD,140.00,140.00,142.26,0.00,140.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,10002,10566,10002-2024-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,3,2024-12-19,AUSTIN-06-WHITE-5,,,SNEAKER,,,EA,,,,,,,,3,0,,3,,10.00,10.00,30.00,30.00,0.00,,30.00,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
SO2024-000014,1,4,2024-11-11,2024-11-11,2024-12-26,2024-11-11,,,,,Shopify,Shopify,,45,USD,240.75,240.75,240.75,0.00,240.75,0,0.00,0,0.00,0.00,0.00,,,,,240.75,,0.00,,,,,,,,,,,,,,,Shipped,Paid,,,,,,,20001,10580,20001-2024-000014,,,,,,,,,Shopify Shipping,Alex Reed,Dario Lowe,Shopify Commerce,217 Barranca Pkwy,Dock 17,Commerce ship location,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,,1,2024-11-11,AVIANA-06-BLACK-11,,,FUR SLIPPER,,,EA,,,,,,,,3,0,,3,,16.25,16.25,48.75,48.75,0.00,,48.75,Y,N,Y,Y,,,,,,,,,,,,Shipped,N,,,,,
