OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
SO2026-000006,1,0,2026-03-04,2026-03-04,2026-04-03,2026-03-06,,,,,Squarespace,Squarespace,,30,USD,305.00,305.00,315.43,305.00,0.00,0,0.00,0,0.00,10.43,0.00,,,,,315.43,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000006,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,1,2026-03-04,AVIANA-06-PINK-8,,,FUR SLIPPER,,,EA,,,,,,,,4,0,,4,,16.25,16.25,65.00,65.00,0.00,,65.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000006,1,0,2026-03-04,2026-03-04,2026-04-03,2026-03-06,,,,,Squarespace,Squarespace,,30,USD,305.00,305.00,315.43,305.00,0.00,0,0.00,0,0.00,10.43,0.00,,,,,315.43,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-000006,,,,,,,,,Squarespace Shipping,Jamie Clark,Elin Marsh,Squarespace Digital,218 Camino Del Rio,Dock 18,Digital ship location,San Diego,CA,92108,San Diego,USA,ship-squarespace@example.com,(619) 555-2706,,,,,,,,,,,,,,,,,,,2,2026-03-04,AUSTIN-06-CAMEL-B12,,,SNEAKER,,,EA,,,,,,,,2,0,,2,,120.00,120.00,240.00,240.00,0.00,,240.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000007,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-04,,,,,eBay,eBay,,30,USD,140.00,140.00,152.67,140.00,0.00,0,0.00,0,0.00,12.67,0.00,,,,,152.67,,0.00,,,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000007,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,1,2026-03-02,ADELINE-02-PINK-7,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,2,0,,2,,11.50,11.50,23.00,23.00,0.00,,23.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000007,1,0,2026-03-02,2026-03-03,2026-04-01,2026-03-04,,,,,eBay,eBay,,30,USD,140.00,140.00,152.67,140.00,0.00,0,0.00,0,0.00,12.67,0.00,,,,,152.67,,0.00,,,,,,,,,,,,,,,,,,,,,,,10004,10570,10004-2026-000007,,,,,,,,,eBay Shipping,Morgan Lee,Quentin Hale,eBay Commerce,204 Fulfillment Ave,Dock 4,Standard ship location,San Jose,CA,95111,Santa Clara,USA,ship-ebay@example.com,(408) 555-1306,,,,,,,,,,,,,,,,,,,2,2026-03-02,FB3601737-3219UNFORGV-26-STD,809666434361,,Rainie Light Hand-Sanded Denim Stretch High-Waist Slit Hem Jeans,,,EA,,,,,,,,3,0,,3,,39.00,39.00,117.00,117.00,0.00,,117.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000008,1,0,2026-03-03,2026-03-03,2026-04-02,2026-03-03,,,,,Etsy-LS,Etsy LS,,30,USD,179.50,179.50,180.67,179.50,0.00,0,0.00,0,0.00,1.17,0.00,,,,,180.67,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000008,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,1,2026-03-03,ASTRID-01-NUDE-11,,,SLIP ON SNEAKER,,,EA,,,,,,,,2,0,,2,,20.75,20.75,41.50,41.50,0.00,,41.50,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000008,1,0,2026-03-03,2026-03-03,2026-04-02,2026-03-03,,,,,Etsy-LS,Etsy LS,,30,USD,179.50,179.50,180.67,179.50,0.00,0,0.00,0,0.00,1.17,0.00,,,,,180.67,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-000008,,,,,,,,,Etsy LS Shipping,Alex Reed,Rhea Moss,Etsy LS Marketplace,205 Mission St,Dock 5,Marketplace ship location,San Francisco,CA,94103,San Francisco,USA,ship-etsy-ls@example.com,(415) 555-1406,,,,,,,,,,,,,,,,,,,2,2026-03-03,ADELINE-02-BLACK-B12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,1,0,,1,,138.00,138.00,138.00,138.00,0.00,,138.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000009,1,0,2026-03-03,2026-03-06,2026-04-02,2026-03-03,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,30,USD,48.75,48.75,55.30,48.75,0.00,0,0.00,0,0.00,6.55,0.00,,,,,55.30,,0.00,,,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000009,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,1,2026-03-03,AVIANA-06-WHITE-5,,,FUR SLIPPER,,,EA,,,,,,,,3,0,,3,,16.25,16.25,48.75,48.75,0.00,,48.75,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000010,1,0,2026-03-03,2026-03-07,2026-04-02,2026-03-04,,,,,Macys,Macys,,30,USD,302.00,302.00,309.57,302.00,0.00,0,0.00,0,0.00,7.57,0.00,,,,,309.57,,0.00,,,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2026-000010,,,,,,,,,Macys Shipping,Taylor Kim,Blake Jett,Macys Stores,215 King St,Dock 15,Department ship location,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,,1,2026-03-03,CAMILA-06-LILAC-7,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,1,0,,1,,8.00,8.00,8.00,8.00,0.00,,8.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000010,1,0,2026-03-03,2026-03-07,2026-04-02,2026-03-04,,,,,Macys,Macys,,30,USD,302.00,302.00,309.57,302.00,0.00,0,0.00,0,0.00,7.57,0.00,,,,,309.57,,0.00,,,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2026-000010,,,,,,,,,Macys Shipping,Taylor Kim,Blake Jett,Macys Stores,215 King St,Dock 15,Department ship location,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,,2,2026-03-03,FB3601737-3219UNFORGV-29-STD,809666434392,,Rainie Light Hand-Sanded Denim Stretch High-Waist Slit Hem Jeans,,,EA,,,,,,,,4,0,,4,,39.00,39.00,156.00,156.00,0.00,,156.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000010,1,0,2026-03-03,2026-03-07,2026-04-02,2026-03-04,,,,,Macys,Macys,,30,USD,302.00,302.00,309.57,302.00,0.00,0,0.00,0,0.00,7.57,0.00,,,,,309.57,,0.00,,,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2026-000010,,,,,,,,,Macys Shipping,Taylor Kim,Blake Jett,Macys Stores,215 King St,Dock 15,Department ship location,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,,3,2026-03-03,ADELINE-02-NUDE-A12,,,WOVEN SLIDE SANDAL,,,EA,,,,,,,,1,0,,1,,138.00,138.00,138.00,138.00,0.00,,138.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000011,1,0,2026-03-03,2026-03-08,2026-04-02,2026-03-04,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,30,USD,232.00,232.00,236.38,232.00,0.00,0,0.00,0,0.00,4.38,0.00,,,,,236.38,,0.00,,,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000011,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,1,2026-03-03,ADELINE-03-BLUE-9,,,BUCKLE FRONT FLAT SANDALS,,,EA,,,,,,,,2,0,,2,,18.50,18.50,37.00,37.00,0.00,,37.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000011,1,0,2026-03-03,2026-03-08,2026-04-02,2026-03-04,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,30,USD,232.00,232.00,236.38,232.00,0.00,0,0.00,0,0.00,4.38,0.00,,,,,236.38,,0.00,,,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000011,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,2,2026-03-03,FA16105WV-MIDNIGHTCAMO-L-STD,809666795592,,Patricia Woven Chiffon Midnight Blue Palazzo Pant W Elastic Waist,,,EA,,,,,,,,2,0,,2,,39.00,39.00,78.00,78.00,0.00,,78.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000011,1,0,2026-03-03,2026-03-08,2026-04-02,2026-03-04,,,,,Mirakl-HudsonsB,Mirakl HudsonsB,,30,USD,232.00,232.00,236.38,232.00,0.00,0,0.00,0,0.00,4.38,0.00,,,,,236.38,,0.00,,,,,,,,,,,,,,,,,,,,,,,10005,10577,10005-2026-000011,,,,,,,,,Mirakl HudsonsB Shipping,Morgan Lee,Yara Glenn,Mirakl HudsonsB Network,212 Quail Hill Pkwy,Dock 12,Network ship location,Irvine,CA,92607,Orange,USA,ship-mirakl-hudsonsb@example.com,(949) 555-2106,,,,,,,,,,,,,,,,,,,3,2026-03-03,FB3601737,,,Light Hand-Sanded Denim Stretch High-Waist Slit Hem Jeans,,,EA,,,,,,,,3,0,,3,,39.00,39.00,117.00,117.00,0.00,,117.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000012,1,0,2026-03-04,2026-03-07,2026-04-03,2026-03-06,,,,,JCPenney,JCPenney,,30,USD,68.00,68.00,77.70,68.00,0.00,0,0.00,0,0.00,9.70,0.00,,,,,77.70,,0.00,,,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-000012,,,,,,,,,JCPenney Shipping,Alex Reed,Zane Holt,JCPenney Stores,213 Gateway Rd,Dock 13,Retail ship location,San Diego,CA,92106,San Diego,USA,ship-jcpenney@example.com,(619) 555-2206,,,,,,,,,,,,,,,,,,,1,2026-03-04,FA13501DM-1608BLAU2-26-32,809666857849,,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,,,EA,,,,,,,,2,0,,2,,34.00,34.00,68.00,68.00,0.00,,68.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000013,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-03,,,,,Walmart-eComm,Walmart eComm,,30,USD,118.00,118.00,120.85,118.00,0.00,0,0.00,0,0.00,2.85,0.00,,,,,120.85,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,1,2026-03-01,CORA-01-YLW-8,,,CROSS FRONT SANDAL,,,EA,,,,,,,,4,0,,4,,10.75,10.75,43.00,43.00,0.00,,43.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000013,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-03,,,,,Walmart-eComm,Walmart eComm,,30,USD,118.00,118.00,120.85,118.00,0.00,0,0.00,0,0.00,2.85,0.00,,,,,120.85,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,2,2026-03-01,CAMILA-06-LILAC-6,,,COSS FRONT SLIP ON SLIDES,,,EA,,,,,,,,4,0,,4,,8.00,8.00,32.00,32.00,0.00,,32.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000013,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-03,,,,,Walmart-eComm,Walmart eComm,,30,USD,118.00,118.00,120.85,118.00,0.00,0,0.00,0,0.00,2.85,0.00,,,,,120.85,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-000013,,,,,,,,,Walmart eComm Shipping,Morgan Lee,Gavin Orr,Walmart eComm Retail,220 Townsend St,Dock 20,National ship location,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,,3,2026-03-01,CORA-01-FUCH-6.5,,,CROSS FRONT SANDAL,,,EA,,,,,,,,4,0,,4,,10.75,10.75,43.00,43.00,0.00,,43.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
SO2026-000014,1,0,2026-03-02,2026-03-02,2026-04-01,2026-03-02,,,,,Magento,Magento,,30,USD,200.00,200.00,205.27,200.00,0.00,0,0.00,0,0.00,5.27,0.00,,,,,205.27,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-000014,,,,,,,,,Magento Shipping,Morgan Lee,Cora Knox,Magento Platform,216 Century Blvd,Dock 16,Platform ship location,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,,1,2026-03-02,F13031C,,,Five-pocket stretch woven corduroy skinny pants with wine stitching and copper hardware.,,,EA,,,,,,,,4,0,,4,,34.00,34.00,136.00,136.00,0.00,,136.00,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
