InvoiceNumber,OrderNumber,InvoiceType,InvoiceStatus,InvoiceDate,DueDate,BillDate,ShipDate,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,CommissionAmount,CommissionAmount2,CommissionAmount3,CommissionAmount4,TotalWeight,ActualWeight,IsEdi,OrderShipmentNum,ShippingCarrier,ShippingClass,DistributionCenterNum,CentralOrderNum,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,EndBuyerUserId,EndBuyerName,EndBuyerEmail,ShipToName,ShipToSuffix,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,DepartmentCode,DivisionCode,Seq,InvoiceItemType,InvoiceItemStatus,ItemDate,EtaArrivalDate,SKU,WarehouseCode,LotNum,Description,UOM,PackType,PackQty,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,OrderAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,DBChannelOrderLineRowID,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ChannelItemID,UPC,EAN,MPN,ExternalBarcode,CustomerSKU,PodInfo
INV-SO2025-000005-000005,SO2025-000005,1,4,2025-04-03,2025-06-02,2025-04-05,2025-04-07,Macys,Macys,,,USD,50.00,50.00,50.00,50.00,0.00,0,0.00,0,0.00,0.00,0.00,,,,,50.00,,0.00,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2025-000005,,,,,,,,Macys Shipping,,Macys Stores,215 King St,Dock 15,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,2025-04-03,,F13031C-1742VNTGDM-31-STD,,,,EA,,,,,,,1,1,0,0,,34.00,34.00,34.00,34.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000005-000005,SO2025-000005,1,4,2025-04-03,2025-06-02,2025-04-05,2025-04-07,Macys,Macys,,,USD,50.00,50.00,50.00,50.00,0.00,0,0.00,0,0.00,0.00,0.00,,,,,50.00,,0.00,,,,,,,,,,,,,,,,,,,,,30005,10574,30005-2025-000005,,,,,,,,Macys Shipping,,Macys Stores,215 King St,Dock 15,San Francisco,CA,94107,San Francisco,USA,ship-macys@example.com,(415) 555-2406,,,,,,,,,,,,,,,,,,2025-04-03,,CAMILA-06-GREEN-8,,,,EA,,,,,,,2,2,0,0,,8.00,8.00,16.00,16.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000006-000006,SO2025-000006,1,4,2025-12-13,2025-12-31,2025-12-15,2025-12-15,Veeqo-Amazon,Veeqo Amazon,,,USD,198.25,203.04,203.04,198.25,0.00,0,0.00,0,0.00,4.79,0.00,,,,,203.04,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000006,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-12-13,,FA13501DM-1464KINGSC-31-32,,,,EA,,,,,,,4,4,0,0,,34.00,34.00,136.00,136.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000006-000006,SO2025-000006,1,4,2025-12-13,2025-12-31,2025-12-15,2025-12-15,Veeqo-Amazon,Veeqo Amazon,,,USD,198.25,203.04,203.04,198.25,0.00,0,0.00,0,0.00,4.79,0.00,,,,,203.04,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000006,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-12-13,,ASTRID-01-BLACK-7,,,,EA,,,,,,,3,3,0,0,,20.75,20.75,62.25,62.25,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000007-000007,SO2025-000007,1,4,2025-08-01,2025-09-15,2025-08-02,2025-08-02,Walmart-eComm,Walmart eComm,,,USD,102.00,119.24,119.24,102.00,0.00,0,0.00,0,0.00,17.24,0.00,,,,,119.24,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2025-000007,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2025-08-01,,FA13501DM-1608BLAU2-32-30,,,,EA,,,,,,,3,3,0,0,,34.00,34.00,102.00,102.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000008-000008,SO2025-000008,1,4,2025-01-26,2025-03-12,2025-01-27,2025-01-30,Veeqo-Amazon,Veeqo Amazon,,,USD,48.75,49.14,49.14,48.75,0.00,0,0.00,0,0.00,0.39,0.00,,,,,49.14,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000008,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-01-26,,AVIANA-06-BLACK-9.5,,,,EA,,,,,,,3,3,0,0,,16.25,16.25,48.75,48.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000009-000009,SO2025-000009,1,4,2025-08-27,2025-09-26,2025-08-28,2025-09-01,AMZ-eCom,AMZ eCom,,,USD,187.75,198.53,198.53,187.75,0.00,0,0.00,0,0.00,10.78,0.00,,,,,198.53,,0.00,,,,,,,,,,,,,,,,,,,,,10001,10565,10001-2025-000009,,,,,,,,AMZ eCom Shipping,,AMZ eCom Retail,201 Harbor Ave,Dock 1,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,2025-08-27,,CORA-01-FUCH-9.5,,,,EA,,,,,,,1,1,0,0,,10.75,10.75,10.75,10.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000009-000009,SO2025-000009,1,4,2025-08-27,2025-09-26,2025-08-28,2025-09-01,AMZ-eCom,AMZ eCom,,,USD,187.75,198.53,198.53,187.75,0.00,0,0.00,0,0.00,10.78,0.00,,,,,198.53,,0.00,,,,,,,,,,,,,,,,,,,,,10001,10565,10001-2025-000009,,,,,,,,AMZ eCom Shipping,,AMZ eCom Retail,201 Harbor Ave,Dock 1,Los Angeles,CA,90002,Los Angeles,USA,ship-amz-ecom@example.com,(213) 555-1006,,,,,,,,,,,,,,,,,,2025-08-27,,ADELINE-03-BLACK,,,,EA,,,,,,,1,1,0,0,,177.00,177.00,177.00,177.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000010-000010,SO2025-000010,1,4,2025-11-17,2025-12-17,2025-11-19,2025-11-21,Magento,Magento,,,USD,92.25,107.02,107.02,92.25,0.00,0,0.00,0,0.00,14.77,0.00,,,,,107.02,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2025-000010,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2025-11-17,,AUSTIN-06-BLUSH-5.5,,,,EA,,,,,,,3,3,0,0,,10.00,10.00,30.00,30.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000010-000010,SO2025-000010,1,4,2025-11-17,2025-12-17,2025-11-19,2025-11-21,Magento,Magento,,,USD,92.25,107.02,107.02,92.25,0.00,0,0.00,0,0.00,14.77,0.00,,,,,107.02,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2025-000010,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2025-11-17,,ASTRID-01-BLACK-6,,,,EA,,,,,,,3,3,0,0,,20.75,20.75,62.25,62.25,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000011-000011,SO2025-000011,1,4,2025-06-24,2025-08-08,2025-06-24,2025-06-25,Shopify,Shopify,,,USD,29.00,46.59,46.59,29.00,0.00,0,0.00,0,0.00,17.59,0.00,,,,,46.59,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2025-000011,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2025-06-24,,F13T007SS-CABERNET,,,,EA,,,,,,,1,1,0,0,,29.00,29.00,29.00,29.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000012-000012,SO2025-000012,1,4,2025-09-01,2025-10-16,2025-09-03,2025-09-06,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-09-01,,FD3601734-MEDBLEACH-L-STD,,,,EA,,,,,,,1,1,0,0,,98.00,98.00,98.00,98.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000012-000012,SO2025-000012,1,4,2025-09-01,2025-10-16,2025-09-03,2025-09-06,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-09-01,,ADELINE-02-BLACK-12,,,,EA,,,,,,,3,3,0,0,,11.50,11.50,34.50,34.50,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000012-000012,SO2025-000012,1,4,2025-09-01,2025-10-16,2025-09-03,2025-09-06,Veeqo-Amazon,Veeqo Amazon,,,USD,268.50,282.83,282.83,268.50,0.00,0,0.00,0,0.00,14.33,0.00,,,,,282.83,,0.00,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2025-000012,,,,,,,,Veeqo Amazon Shipping,,Veeqo Amazon Retail,202 Distribution Way,Dock 2,Irvine,CA,92603,Orange,USA,ship-veeqo-amazon@example.com,(949) 555-1106,,,,,,,,,,,,,,,,,,2025-09-01,,F13031C-1742VNTGBJ-24-STD,,,,EA,,,,,,,4,4,0,0,,34.00,34.00,136.00,136.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000013-000013,SO2025-000013,1,4,2025-12-20,2025-12-31,2025-12-20,2025-12-24,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2025-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2025-12-20,,FA13501DM-1464KINGSC-32-30,,,,EA,,,,,,,3,3,0,0,,34.00,34.00,102.00,102.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000013-000013,SO2025-000013,1,4,2025-12-20,2025-12-31,2025-12-20,2025-12-24,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2025-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2025-12-20,,CAMILA-06-BLACK-10,,,,EA,,,,,,,1,1,0,0,,8.00,8.00,8.00,8.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000013-000013,SO2025-000013,1,4,2025-12-20,2025-12-31,2025-12-20,2025-12-24,Walmart-eComm,Walmart eComm,,,USD,140.00,142.26,142.26,140.00,0.00,0,0.00,0,0.00,2.26,0.00,,,,,142.26,,0.00,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2025-000013,,,,,,,,Walmart eComm Shipping,,Walmart eComm Retail,220 Townsend St,Dock 20,San Francisco,CA,94109,San Francisco,USA,ship-walmart-ecomm@example.com,(415) 555-2906,,,,,,,,,,,,,,,,,,2025-12-20,,AUSTIN-06-WHITE-5,,,,EA,,,,,,,3,3,0,0,,10.00,10.00,30.00,30.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000014-000014,SO2025-000014,1,4,2025-11-12,2025-12-27,2025-11-12,2025-11-12,Shopify,Shopify,,,USD,240.75,240.75,240.75,240.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,240.75,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2025-000014,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2025-11-12,,AVIANA-06-BLACK-11,,,,EA,,,,,,,3,3,0,0,,16.25,16.25,48.75,48.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000014-000014,SO2025-000014,1,4,2025-11-12,2025-12-27,2025-11-12,2025-11-12,Shopify,Shopify,,,USD,240.75,240.75,240.75,240.75,0.00,0,0.00,0,0.00,0.00,0.00,,,,,240.75,,0.00,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2025-000014,,,,,,,,Shopify Shipping,,Shopify Commerce,217 Barranca Pkwy,Dock 17,Irvine,CA,92609,Orange,USA,ship-shopify@example.com,(949) 555-2606,,,,,,,,,,,,,,,,,,2025-11-12,,CAMILA-06-GREEN-A12,,,,EA,,,,,,,2,2,0,0,,96.00,96.00,192.00,192.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000015-000015,SO2025-000015,1,4,2025-07-12,2025-09-10,2025-07-12,2025-07-13,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2025-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2025-07-12,,CORA-01-YLW-5,,,,EA,,,,,,,1,1,0,0,,10.75,10.75,10.75,10.75,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000015-000015,SO2025-000015,1,4,2025-07-12,2025-09-10,2025-07-12,2025-07-13,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2025-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2025-07-12,,AUSTIN-06-BLACK-7,,,,EA,,,,,,,2,2,0,0,,10.00,10.00,20.00,20.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000015-000015,SO2025-000015,1,4,2025-07-12,2025-09-10,2025-07-12,2025-07-13,Etsy-VS,Etsy VS,,,USD,113.75,131.27,131.27,113.75,0.00,0,0.00,0,0.00,17.52,0.00,,,,,131.27,,0.00,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2025-000015,,,,,,,,Etsy VS Shipping,,Etsy VS Marketplace,206 Pacific Hwy,Dock 6,Los Angeles,CA,90004,Los Angeles,USA,ship-etsy-vs@example.com,(213) 555-1506,,,,,,,,,,,,,,,,,,2025-07-12,,ASTRID-01-GREY-11,,,,EA,,,,,,,4,4,0,0,,20.75,20.75,83.00,83.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
INV-SO2025-000016-000016,SO2025-000016,1,4,2025-10-13,2025-11-12,2025-10-14,2025-10-18,Magento,Magento,,,USD,345.00,358.74,358.74,345.00,0.00,0,0.00,0,0.00,13.74,0.00,,,,,358.74,,0.00,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2025-000016,,,,,,,,Magento Shipping,,Magento Platform,216 Century Blvd,Dock 16,Los Angeles,CA,90008,Los Angeles,USA,ship-magento@example.com,(213) 555-2506,,,,,,,,,,,,,,,,,,2025-10-13,,CAMILA-06-LILAC-S,,,,EA,,,,,,,3,3,0,0,,96.00,96.00,288.00,288.00,0,0,0,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
