OrderNumber,OrderType,OrderStatus,OrderDate,ShipDate,DueDate,BillDate,EtaArrivalDate,EarliestShipDate,LatestShipDate,SignatureFlag,CustomerCode,CustomerName,Terms,TermsDays,Currency,SubTotalAmount,SalesAmount,TotalAmount,TaxableAmount,NonTaxableAmount,TaxRate,TaxAmount,DiscountRate,DiscountAmount,ShippingAmount,ShippingTaxAmount,MiscAmount,MiscTaxAmount,ChargeAndAllowanceAmount,ChannelAmount,PaidAmount,CreditAmount,Balance,DepositAmount,SalesRep,SalesRep2,SalesRep3,SalesRep4,CommissionRate,CommissionRate2,CommissionRate3,CommissionRate4,TotalWeight,ActualWeight,CancelCode,SalesDivision,CustomerSource,Fulfillment Status,Financial Status,AmountRefunded,IsEdi,ShippingCarrier,ShippingClass,MainTrackingNumber,MainReturnTrackingNumber,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,Carton,EndBuyerUserID,EndBuyerName,EndBuyerEmail,ShipToName,ShipToFirstName,ShipToLastName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToAddressLine3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAddressLine1,BillToAddressLine2,BillToAddressLine3,BillToCity,BillToState,BillToPostalCode,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,Notes,ShippingCode,WarehouseCode,ShipmentID,DepartmentCode,DivisionCode,Seq,ItemDate,SKU,UPC,CustomerSKU,SKUTitle,LotNum,Description,UOM,PackType,PackQty,PackPrice,OrderPack,ShipPack,CancelledPack,OpenPack,OrderQty,ShipQty,CancelledQty,OpenQty,PriceRule,Price,DiscountPrice,ExtAmount,ItemTotalAmount,ShipAmount,CancelledAmount,OpenAmount,Stockable,Taxable,Costable,IsProfit,LotInDate,LotExpDate,DBChannelOrderLineRowID,ItemShippingAmount,ShippingCost,ItemTaxAmount,ItemShippingTaxAmount,ItemDiscountRate,ItemDiscountAmount,ItemNotes,ItemCancelCode,Lineitem fulfillment status,Lineitem taxable,ChannelItemID,EAN,MPN,ExternalBarcode,PodInfo
7,1,0,2026-03-04,2026-03-04,2026-04-03,2026-03-04,,,,,Magento,Magento,,,USD,34.00,,49.17,,,0,0.00,,0.00,15.17,,,,,,49.17,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-0304-000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,F13031C-1742VNTGCO-27-STD,,,,,,EA,,,,,,,,1,0,,1,,34.00,,34.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
8,1,0,2026-03-04,2026-03-07,2026-04-03,2026-03-04,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,74.00,,90.26,,,0,0.00,,0.00,16.26,,,,,,90.26,,0.00,,,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-0304-000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,ADELINE-03-BLACK-12,,,,,,EA,,,,,,,,4,0,,4,,18.50,,74.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
9,1,0,2026-03-04,2026-03-09,2026-04-03,2026-03-05,,,,,Etsy-VS,Etsy VS,,,USD,68.00,,68.00,,,0,0.00,,0.00,0.00,,,,,,68.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10572,10008-2026-0304-000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,FA13501DM-1608BLAU2-29-30,,,,,,EA,,,,,,,,2,0,,2,,34.00,,68.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
10,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-05,,,,,Magento,Magento,,,USD,55.50,,55.73,,,0,0.00,,0.00,0.23,,,,,,55.73,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-0303-000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,ADELINE-03-GOLD-11,,,,,,EA,,,,,,,,3,0,,3,,18.50,,55.50,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
11,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-03,,,,,Squarespace,Squarespace,,,USD,37.75,,46.80,,,0,0.00,,0.00,9.05,,,,,,46.80,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0303-000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,AVIANA-06-PINK-5,,,,,,EA,,,,,,,,1,0,,1,,16.25,,16.25,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
11,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-03,,,,,Squarespace,Squarespace,,,USD,37.75,,46.80,,,0,0.00,,0.00,9.05,,,,,,46.80,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0303-000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,CORA-01-YLW-6,,,,,,EA,,,,,,,,2,0,,2,,10.75,,21.50,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
12,1,0,2026-03-01,2026-03-05,2026-03-31,2026-03-02,,,,,Mirakl-Kohls,Mirakl Kohls,,,USD,396.00,,396.00,,,0,0.00,,0.00,0.00,,,,,,396.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,10013,10576,10013-2026-0301-000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,AUSTIN-06-BLACK-S,,,,,,EA,,,,,,,,2,0,,2,,120.00,,240.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
12,1,0,2026-03-01,2026-03-05,2026-03-31,2026-03-02,,,,,Mirakl-Kohls,Mirakl Kohls,,,USD,396.00,,396.00,,,0,0.00,,0.00,0.00,,,,,,396.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,10013,10576,10013-2026-0301-000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,FA16023WV-MIDNIGHTCAMO-L-STD,,,,,,EA,,,,,,,,4,0,,4,,39.00,,156.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
13,1,0,2026-03-01,2026-03-06,2026-03-31,2026-03-01,,,,,JCPenney,JCPenney,,,USD,134.00,,139.92,,,0,0.00,,0.00,5.92,,,,,,139.92,,0.00,,,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-0301-000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,CAMILA-06-GREEN-5.5,,,,,,EA,,,,,,,,4,0,,4,,8.00,,32.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
13,1,0,2026-03-01,2026-03-06,2026-03-31,2026-03-01,,,,,JCPenney,JCPenney,,,USD,134.00,,139.92,,,0,0.00,,0.00,5.92,,,,,,139.92,,0.00,,,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-0301-000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,FA13501DM-RINSEWSFT-30-30,,,,,,EA,,,,,,,,3,0,,3,,34.00,,102.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
14,1,0,2026-03-04,2026-03-08,2026-04-03,2026-03-06,,,,,Shopify,Shopify,,,USD,92.75,,105.27,,,0,0.00,,0.00,12.52,,,,,,105.27,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-0304-000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,CAMILA-06-GREEN-5,,,,,,EA,,,,,,,,3,0,,3,,8.00,,24.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
14,1,0,2026-03-04,2026-03-08,2026-04-03,2026-03-06,,,,,Shopify,Shopify,,,USD,92.75,,105.27,,,0,0.00,,0.00,12.52,,,,,,105.27,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-0304-000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,AUSTIN-06-WHITE-9,,,,,,EA,,,,,,,,2,0,,2,,10.00,,20.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
14,1,0,2026-03-04,2026-03-08,2026-04-03,2026-03-06,,,,,Shopify,Shopify,,,USD,92.75,,105.27,,,0,0.00,,0.00,12.52,,,,,,105.27,,0.00,,,,,,,,,,,,,,,,,,,,,,,20001,10580,20001-2026-0304-000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,AVIANA-06-PINK-9,,,,,,EA,,,,,,,,3,0,,3,,16.25,,48.75,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
15,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-03,,,,,Squarespace,Squarespace,,,USD,224.00,,237.04,,,0,0.00,,0.00,13.04,,,,,,237.04,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,FB3601737-3219UNFORGV-31-STD,,,,,,EA,,,,,,,,2,0,,2,,39.00,,78.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
15,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-03,,,,,Squarespace,Squarespace,,,USD,224.00,,237.04,,,0,0.00,,0.00,13.04,,,,,,237.04,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,173451-1183CITIZEN-25-STD,,,,,,EA,,,,,,,,2,0,,2,,24.00,,48.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
15,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-03,,,,,Squarespace,Squarespace,,,USD,224.00,,237.04,,,0,0.00,,0.00,13.04,,,,,,237.04,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,FD9801506P-CHERRY-3X-STD,,,,,,EA,,,,,,,,2,0,,2,,49.00,,98.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
16,1,0,2026-03-03,2026-03-03,2026-04-02,2026-03-03,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,411.33,,421.11,,,0,0.00,,0.00,9.78,,,,,,421.11,,0.00,,,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-0303-000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,FD3601734-MEDBLEACH-XL-STD,,,,,,EA,,,,,,,,3,0,,3,,98.00,,294.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
16,1,0,2026-03-03,2026-03-03,2026-04-02,2026-03-03,,,,,Veeqo-Amazon,Veeqo Amazon,,,USD,411.33,,421.11,,,0,0.00,,0.00,9.78,,,,,,421.11,,0.00,,,,,,,,,,,,,,,,,,,,,,,10016,10579,10016-2026-0303-000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,ASTRID-01-BLACK-B12,,,,,,EA,,,,,,,,3,0,,3,,39.11,,117.33,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
17,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-04,,,,,Magento,Magento,,,USD,178.69,,193.82,,,0,0.00,,0.00,15.13,,,,,,193.82,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-0303-000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,AUSTIN-06-WHITE-6,,,,,,EA,,,,,,,,4,0,,4,,10.00,,40.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
17,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-04,,,,,Magento,Magento,,,USD,178.69,,193.82,,,0,0.00,,0.00,15.13,,,,,,193.82,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-0303-000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,ASTRID-01-GREY-A12,,,,,,EA,,,,,,,,2,0,,2,,53.22,,106.44,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
17,1,0,2026-03-03,2026-03-04,2026-04-02,2026-03-04,,,,,Magento,Magento,,,USD,178.69,,193.82,,,0,0.00,,0.00,15.13,,,,,,193.82,,0.00,,,,,,,,,,,,,,,,,,,,,,,20003,10581,20003-2026-0303-000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,CORA-01-CAME-8,,,,,,EA,,,,,,,,3,0,,3,,10.75,,32.25,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
18,1,0,2026-03-03,2026-03-07,2026-04-02,2026-03-03,,,,,JCPenney,JCPenney,,,USD,37.00,,48.72,,,0,0.00,,0.00,11.72,,,,,,48.72,,0.00,,,,,,,,,,,,,,,,,,,,,,,30007,10575,30007-2026-0303-000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,ADELINE-03-BLUE-8,,,,,,EA,,,,,,,,2,0,,2,,18.50,,37.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
19,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Squarespace,Squarespace,,,USD,310.76,,325.71,,,0,0.00,,0.00,14.95,,,,,,325.71,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,AVIANA-06-BLACK-S,,,,,,EA,,,,,,,,3,0,,3,,66.92,,200.76,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
19,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Squarespace,Squarespace,,,USD,310.76,,325.71,,,0,0.00,,0.00,14.95,,,,,,325.71,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,FA13512DM-1847DPOCN-29-32,,,,,,EA,,,,,,,,3,0,,3,,34.00,,102.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
19,1,0,2026-03-01,2026-03-03,2026-03-31,2026-03-02,,,,,Squarespace,Squarespace,,,USD,310.76,,325.71,,,0,0.00,,0.00,14.95,,,,,,325.71,,0.00,,,,,,,,,,,,,,,,,,,,,,,20006,10582,20006-2026-0301-000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,CAMILA-06-BLACK-7,,,,,,EA,,,,,,,,1,0,,1,,8.00,,8.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
20,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-01,,,,,Walmart-eComm,Walmart eComm,,,USD,75.75,,91.17,,,0,0.00,,0.00,15.42,,,,,,91.17,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-0301-000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,CORA-01-TAUP-12,,,,,,EA,,,,,,,,1,0,,1,,10.75,,10.75,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
20,1,0,2026-03-01,2026-03-01,2026-03-31,2026-03-01,,,,,Walmart-eComm,Walmart eComm,,,USD,75.75,,91.17,,,0,0.00,,0.00,15.42,,,,,,91.17,,0.00,,,,,,,,,,,,,,,,,,,,,,,10002,10566,10002-2026-0301-000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,AVIANA-06-WHITE-6,,,,,,EA,,,,,,,,4,0,,4,,16.25,,65.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
21,1,0,2026-03-02,2026-03-07,2026-04-01,2026-03-03,,,,,Etsy-LS,Etsy LS,,,USD,142.00,,149.69,,,0,0.00,,0.00,7.69,,,,,,149.69,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-0302-000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-02,FA13512DM-1847DPOCN-32-32,,,,,,EA,,,,,,,,3,0,,3,,34.00,,102.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
21,1,0,2026-03-02,2026-03-07,2026-04-01,2026-03-03,,,,,Etsy-LS,Etsy LS,,,USD,142.00,,149.69,,,0,0.00,,0.00,7.69,,,,,,149.69,,0.00,,,,,,,,,,,,,,,,,,,,,,,10008,10571,10008-2026-0302-000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-02,AUSTIN-06-CAMEL-11,,,,,,EA,,,,,,,,4,0,,4,,10.00,,40.00,,,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
